id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,lead_value
id_45015,47.0,services,divorced,unknown,no,972.0,no,no,cellular,27,may,501.0,1.0,479.0,1,failure,1
id_27274,29.0,blue-collar,married,primary,no,697.0,yes,no,unknown,23,may,689.0,1.0,,0,unknown,1
id_43710,39.0,admin.,married,secondary,no,16521.0,no,no,cellular,18,nov,1281.0,2.0,,0,unknown,1
id_7245,38.0,management,married,tertiary,no,4.0,no,no,cellular,6,aug,141.0,2.0,98.0,6,success,1
id_35848,39.0,services,married,secondary,no,8876.0,no,,cellular,2,feb,283.0,1.0,75.0,1,failure,1
id_31769,30.0,services,single,secondary,no,185.0,no,no,cellular,12,aug,177.0,1.0,104.0,1,success,1
id_4160,34.0,technician,married,secondary,no,1366.0,no,no,cellular,27,may,335.0,1.0,41.0,2,other,1
id_37907,33.0,management,single,tertiary,no,436.0,no,no,telephone,20,aug,594.0,6.0,,0,unknown,1
id_42295,33.0,technician,single,tertiary,no,2656.0,yes,no,cellular,13,aug,680.0,2.0,,0,unknown,1
id_3631,47.0,technician,married,secondary,no,3649.0,no,no,cellular,29,oct,221.0,2.0,78.0,2,other,1
id_43558,44.0,management,married,tertiary,no,7333.0,no,no,cellular,11,sep,645.0,4.0,95.0,2,other,1
id_31570,35.0,technician,single,tertiary,no,13459.0,yes,no,cellular,15,may,1079.0,3.0,,0,unknown,1
id_40019,61.0,technician,married,secondary,no,10927.0,no,no,cellular,23,oct,268.0,3.0,185.0,1,success,1
id_15829,37.0,management,married,tertiary,no,142.0,no,no,cellular,13,aug,843.0,6.0,,0,unknown,1
id_2112,67.0,retired,married,primary,no,3786.0,no,no,cellular,22,sep,697.0,2.0,190.0,1,failure,1
id_5144,29.0,management,single,tertiary,no,1355.0,no,no,cellular,10,dec,282.0,1.0,,0,unknown,1
id_5833,52.0,technician,married,secondary,no,736.0,yes,no,unknown,15,may,991.0,2.0,,0,unknown,1
id_43789,33.0,blue-collar,married,secondary,no,207.0,yes,no,cellular,30,jan,609.0,3.0,,0,unknown,1
id_20032,58.0,technician,married,secondary,no,314.0,no,no,cellular,4,may,531.0,2.0,263.0,4,failure,1
id_7849,31.0,management,married,tertiary,no,795.0,no,no,cellular,20,aug,746.0,14.0,,0,unknown,1
id_26176,38.0,technician,married,tertiary,no,199.0,no,no,cellular,29,jan,315.0,1.0,120.0,3,failure,1
id_44994,33.0,management,single,tertiary,no,617.0,no,no,cellular,4,jun,1146.0,1.0,97.0,2,success,1
id_12901,35.0,blue-collar,married,secondary,no,860.0,yes,no,cellular,20,apr,489.0,1.0,150.0,5,other,1
id_42759,27.0,technician,single,tertiary,no,45.0,yes,yes,unknown,28,may,719.0,1.0,,0,unknown,1
id_23232,51.0,admin.,single,secondary,no,3132.0,no,no,telephone,5,nov,431.0,1.0,176.0,1,failure,1
id_26884,39.0,technician,married,secondary,no,1474.0,no,no,cellular,12,aug,908.0,4.0,,0,unknown,1
id_40943,57.0,retired,divorced,primary,no,2533.0,yes,no,cellular,19,nov,687.0,2.0,111.0,6,failure,1
id_42084,25.0,services,single,secondary,no,1927.0,no,yes,cellular,15,jul,522.0,5.0,,0,unknown,1
id_28814,33.0,services,single,secondary,no,-706.0,yes,no,cellular,11,may,616.0,2.0,,0,unknown,1
id_21283,44.0,blue-collar,married,primary,no,-105.0,yes,no,cellular,15,may,692.0,1.0,366.0,4,failure,1
id_15580,32.0,management,married,secondary,no,368.0,no,no,cellular,25,may,119.0,2.0,103.0,1,success,1
id_2921,28.0,management,married,tertiary,no,,no,no,cellular,21,aug,293.0,1.0,197.0,5,failure,1
id_40094,30.0,admin.,single,secondary,no,572.0,yes,no,cellular,30,jan,1297.0,2.0,,0,unknown,1
id_12064,52.0,admin.,married,secondary,no,113.0,no,no,telephone,30,sep,421.0,1.0,120.0,1,success,1
id_34048,49.0,management,married,unknown,no,4563.0,no,no,telephone,31,jul,907.0,4.0,,0,unknown,1
id_31610,35.0,management,single,tertiary,no,481.0,no,no,cellular,9,feb,634.0,2.0,,0,unknown,1
id_40724,30.0,student,single,secondary,no,1925.0,no,no,cellular,25,may,243.0,1.0,88.0,4,failure,1
id_5333,32.0,technician,single,tertiary,no,454.0,no,no,cellular,30,apr,263.0,1.0,,0,unknown,1
id_12937,39.0,blue-collar,married,secondary,no,66.0,yes,no,cellular,7,may,874.0,3.0,,0,unknown,1
id_30694,30.0,admin.,single,secondary,no,310.0,yes,no,cellular,14,may,903.0,3.0,346.0,4,failure,1
id_16348,32.0,entrepreneur,married,secondary,no,393.0,no,no,cellular,6,sep,435.0,1.0,280.0,1,failure,1
id_34114,69.0,retired,married,secondary,no,1973.0,no,no,cellular,6,sep,324.0,1.0,,0,unknown,1
id_18371,39.0,unemployed,married,secondary,no,84.0,no,no,cellular,29,jan,1440.0,1.0,,0,unknown,1
id_90,36.0,technician,single,secondary,no,654.0,no,no,cellular,7,aug,892.0,1.0,,0,unknown,1
id_4499,35.0,blue-collar,single,secondary,no,474.0,yes,no,cellular,13,may,614.0,1.0,,0,unknown,1
id_10516,30.0,admin.,married,secondary,no,2.0,yes,no,cellular,17,apr,612.0,1.0,148.0,1,failure,1
id_30599,32.0,services,married,secondary,no,915.0,no,no,cellular,15,jun,368.0,1.0,,0,unknown,1
id_15294,66.0,retired,married,unknown,no,2543.0,no,no,telephone,10,dec,441.0,2.0,156.0,1,other,1
id_23867,25.0,student,single,secondary,no,794.0,no,no,cellular,26,jul,620.0,3.0,171.0,3,other,1
id_28988,26.0,services,single,tertiary,no,1784.0,no,no,cellular,27,oct,355.0,1.0,,0,unknown,1
id_27494,44.0,blue-collar,married,secondary,no,414.0,yes,no,cellular,11,aug,591.0,2.0,,0,unknown,1
id_15085,,management,single,tertiary,no,1964.0,no,no,cellular,13,jul,345.0,1.0,181.0,1,failure,1
id_40782,65.0,retired,married,secondary,no,4783.0,no,no,cellular,28,oct,491.0,1.0,,0,unknown,1
id_28360,72.0,retired,married,primary,no,932.0,no,no,cellular,14,sep,945.0,5.0,,0,unknown,1
id_8306,,technician,married,primary,no,3777.0,yes,no,cellular,20,nov,587.0,3.0,,0,unknown,1
id_23695,42.0,unemployed,married,secondary,no,1.0,no,no,cellular,5,may,390.0,2.0,165.0,4,failure,1
id_284,37.0,management,married,tertiary,no,530.0,yes,no,cellular,14,may,600.0,1.0,,0,unknown,1
id_27455,33.0,admin.,single,secondary,no,1276.0,yes,no,cellular,18,may,817.0,1.0,,0,unknown,1
id_44827,31.0,entrepreneur,single,tertiary,no,300.0,yes,yes,cellular,30,jan,907.0,5.0,,0,unknown,1
id_42091,40.0,technician,married,secondary,no,1923.0,no,no,cellular,4,aug,857.0,1.0,,0,unknown,1
id_43561,58.0,technician,married,secondary,no,1749.0,no,no,cellular,19,aug,626.0,7.0,,0,unknown,1
id_7065,48.0,management,married,tertiary,no,936.0,no,no,cellular,6,aug,140.0,2.0,98.0,1,success,1
id_25426,71.0,retired,divorced,secondary,no,3104.0,no,no,telephone,12,apr,283.0,1.0,187.0,1,failure,1
id_22727,28.0,blue-collar,single,secondary,no,154.0,yes,yes,cellular,9,jul,1432.0,3.0,,0,unknown,1
id_34003,61.0,admin.,married,unknown,no,4633.0,yes,no,cellular,27,jan,184.0,1.0,92.0,1,success,1
id_44303,35.0,admin.,single,tertiary,no,7612.0,no,no,cellular,30,mar,254.0,4.0,,0,unknown,1
id_28528,28.0,entrepreneur,married,secondary,no,493.0,yes,no,cellular,17,apr,721.0,1.0,316.0,3,other,1
id_8396,41.0,management,married,secondary,no,1881.0,no,no,cellular,12,aug,776.0,2.0,,0,unknown,1
id_44218,32.0,blue-collar,married,secondary,no,-2.0,yes,no,unknown,5,may,1038.0,1.0,,0,unknown,1
id_24346,41.0,self-employed,married,tertiary,no,13672.0,no,no,cellular,15,oct,133.0,1.0,136.0,8,other,1
id_12525,71.0,technician,married,secondary,no,3020.0,no,no,telephone,2,nov,356.0,2.0,186.0,1,failure,1
id_23194,30.0,student,single,secondary,no,305.0,no,no,cellular,7,jul,632.0,1.0,,0,unknown,1
id_39759,28.0,management,single,secondary,no,704.0,yes,no,cellular,16,nov,239.0,1.0,550.0,2,success,1
id_37549,59.0,retired,married,secondary,no,2470.0,no,no,cellular,20,nov,988.0,2.0,,0,unknown,1
id_2024,36.0,management,married,tertiary,no,937.0,no,no,cellular,23,sep,399.0,1.0,391.0,3,failure,1
id_11791,38.0,student,single,unknown,no,446.0,no,no,cellular,14,aug,155.0,1.0,102.0,5,success,1
id_24948,61.0,unknown,married,secondary,no,370.0,no,no,telephone,7,sep,239.0,1.0,189.0,5,failure,1
id_7905,55.0,blue-collar,married,secondary,no,2882.0,no,no,cellular,21,aug,827.0,10.0,,0,unknown,1
id_10320,47.0,blue-collar,married,secondary,no,3724.0,yes,no,cellular,11,jul,1070.0,2.0,,0,unknown,1
id_24143,60.0,admin.,married,secondary,no,825.0,no,no,unknown,12,jun,881.0,1.0,,0,unknown,1
id_42625,51.0,services,married,secondary,no,342.0,no,no,cellular,12,aug,82.0,2.0,104.0,2,success,1
id_38692,45.0,blue-collar,married,primary,no,953.0,yes,no,cellular,7,may,652.0,1.0,,0,unknown,1
id_5501,38.0,admin.,married,secondary,no,11304.0,no,no,cellular,26,may,490.0,2.0,,0,unknown,1
id_23522,31.0,management,single,tertiary,no,1124.0,no,no,cellular,11,aug,1075.0,2.0,,0,unknown,1
id_33191,29.0,self-employed,single,tertiary,no,7754.0,no,no,cellular,3,jun,163.0,1.0,,0,unknown,1
id_14326,24.0,student,single,secondary,no,5294.0,no,no,cellular,5,mar,237.0,1.0,205.0,1,failure,1
id_36131,34.0,management,single,tertiary,no,28.0,yes,no,cellular,22,jul,1072.0,1.0,,0,unknown,1
id_32206,30.0,management,married,tertiary,no,872.0,no,no,cellular,13,aug,193.0,1.0,83.0,5,failure,1
id_41890,61.0,admin.,married,secondary,no,3735.0,no,no,cellular,18,mar,216.0,4.0,121.0,2,failure,1
id_30508,28.0,student,single,secondary,no,4.0,no,no,cellular,20,apr,199.0,1.0,,0,unknown,1
id_26513,36.0,technician,single,secondary,no,1315.0,no,no,cellular,22,jul,408.0,2.0,94.0,4,failure,1
id_32199,31.0,technician,single,secondary,no,96.0,yes,no,cellular,26,aug,535.0,2.0,,0,unknown,1
id_29063,39.0,management,married,tertiary,no,330.0,yes,no,cellular,5,may,797.0,1.0,,0,unknown,1
id_38354,33.0,unemployed,married,tertiary,no,300.0,yes,yes,cellular,16,apr,668.0,1.0,,0,unknown,1
id_11051,34.0,management,married,tertiary,no,631.0,no,no,cellular,30,apr,301.0,1.0,87.0,1,success,1
id_37487,64.0,retired,married,secondary,no,2327.0,no,yes,cellular,18,feb,245.0,1.0,181.0,1,success,1
id_42867,38.0,technician,single,tertiary,no,443.0,yes,no,cellular,24,jul,647.0,1.0,,0,unknown,1
id_43981,40.0,technician,married,secondary,no,1061.0,no,no,cellular,26,may,113.0,1.0,104.0,3,success,1
id_17827,44.0,technician,married,secondary,no,968.0,yes,no,unknown,28,may,745.0,3.0,,0,unknown,1
id_43402,58.0,blue-collar,married,secondary,no,925.0,no,no,cellular,15,jul,638.0,3.0,,0,unknown,1
id_15127,40.0,services,married,tertiary,no,39.0,no,no,cellular,3,jul,337.0,4.0,317.0,3,failure,1
id_34946,32.0,management,married,tertiary,no,3157.0,yes,no,cellular,26,apr,682.0,2.0,,0,unknown,1
id_28803,33.0,management,married,tertiary,no,360.0,no,no,cellular,5,jun,204.0,2.0,,0,unknown,1
id_29564,54.0,retired,married,secondary,no,3536.0,no,no,cellular,27,may,813.0,1.0,,0,unknown,1
id_20419,40.0,admin.,married,tertiary,no,1540.0,no,no,cellular,5,feb,133.0,1.0,182.0,3,success,1
id_15888,35.0,admin.,married,secondary,no,1963.0,no,no,cellular,27,may,256.0,,212.0,1,success,1
id_742,28.0,management,single,tertiary,no,6552.0,no,no,cellular,23,sep,201.0,1.0,,0,unknown,1
id_41672,63.0,retired,married,primary,no,1739.0,no,no,cellular,14,jun,152.0,2.0,98.0,6,other,1
id_3605,44.0,housemaid,single,tertiary,no,1323.0,no,no,cellular,22,aug,1231.0,2.0,,0,unknown,1
id_14837,38.0,management,married,tertiary,no,2675.0,yes,no,cellular,11,aug,568.0,1.0,,0,unknown,1
id_43398,40.0,management,married,tertiary,no,5144.0,no,no,cellular,3,jun,166.0,1.0,,0,unknown,1
id_11782,28.0,admin.,single,secondary,no,91.0,no,no,cellular,2,jun,700.0,1.0,27.0,2,failure,1
id_40491,32.0,technician,married,secondary,no,1026.0,no,no,cellular,12,nov,308.0,1.0,100.0,6,failure,1
id_38939,37.0,management,single,tertiary,no,198.0,no,,cellular,27,aug,580.0,2.0,,0,unknown,1
id_6887,37.0,management,single,tertiary,no,545.0,yes,yes,unknown,30,may,626.0,3.0,,0,unknown,1
id_44315,43.0,admin.,married,secondary,yes,3.0,no,no,telephone,2,feb,1043.0,2.0,207.0,1,other,1
id_13510,68.0,retired,married,primary,no,2342.0,no,no,cellular,24,aug,173.0,3.0,194.0,2,success,1
id_41243,44.0,blue-collar,married,tertiary,no,2188.0,yes,no,unknown,16,may,717.0,1.0,,0,unknown,1
id_29794,58.0,unemployed,married,secondary,no,3749.0,no,no,cellular,5,feb,1050.0,2.0,,0,unknown,1
id_30936,24.0,blue-collar,single,tertiary,no,569.0,no,no,cellular,25,nov,243.0,2.0,184.0,1,success,1
id_19738,29.0,management,single,tertiary,no,3344.0,no,no,cellular,18,may,321.0,1.0,,0,unknown,1
id_33850,46.0,technician,divorced,secondary,no,5863.0,yes,no,cellular,18,nov,371.0,1.0,110.0,3,other,1
id_21880,62.0,self-employed,married,primary,no,359.0,no,yes,cellular,28,jan,339.0,1.0,183.0,6,success,1
id_31174,46.0,technician,married,secondary,no,1168.0,yes,no,cellular,30,apr,978.0,1.0,87.0,5,failure,1
id_7304,65.0,retired,married,primary,no,746.0,no,no,telephone,27,oct,509.0,1.0,,0,unknown,1
id_14526,21.0,student,single,secondary,no,951.0,no,no,telephone,25,feb,163.0,1.0,191.0,3,success,1
id_42168,31.0,entrepreneur,single,primary,no,-3.0,yes,yes,unknown,27,may,1051.0,1.0,,0,unknown,1
id_8990,48.0,entrepreneur,single,tertiary,no,-1.0,no,no,cellular,30,jan,640.0,1.0,,0,unknown,1
id_1006,22.0,admin.,married,secondary,no,537.0,yes,no,unknown,5,jun,604.0,4.0,,0,unknown,1
id_8765,32.0,technician,single,tertiary,no,881.0,no,no,cellular,3,jun,417.0,1.0,,0,unknown,1
id_10688,51.0,blue-collar,married,unknown,no,2167.0,yes,no,cellular,17,nov,574.0,2.0,,0,unknown,1
id_30256,30.0,blue-collar,married,primary,no,54.0,yes,yes,cellular,29,jul,651.0,4.0,,0,unknown,1
id_37814,29.0,management,single,tertiary,no,937.0,yes,no,unknown,27,may,755.0,1.0,,0,unknown,1
id_42123,25.0,blue-collar,single,secondary,no,21.0,yes,no,cellular,28,jul,580.0,3.0,,0,unknown,1
id_40860,45.0,technician,divorced,secondary,no,307.0,yes,no,cellular,5,may,671.0,2.0,250.0,4,failure,1
id_32309,40.0,technician,married,secondary,no,2980.0,no,no,cellular,3,dec,490.0,1.0,,0,unknown,1
id_12992,56.0,management,single,unknown,no,5368.0,yes,no,cellular,21,nov,588.0,1.0,,0,unknown,1
id_36222,55.0,admin.,married,secondary,no,1794.0,no,no,telephone,16,mar,283.0,1.0,91.0,2,success,1
id_14792,23.0,student,single,secondary,no,212.0,no,no,cellular,6,aug,189.0,1.0,179.0,2,success,1
id_13121,58.0,management,married,secondary,no,141.0,no,no,cellular,27,may,184.0,1.0,161.0,2,other,1
id_5472,23.0,entrepreneur,single,secondary,no,269.0,yes,no,unknown,28,may,607.0,1.0,,0,unknown,1
id_19697,48.0,blue-collar,married,secondary,no,-581.0,yes,no,cellular,14,may,857.0,2.0,345.0,5,failure,1
id_26941,32.0,technician,married,tertiary,no,1696.0,no,no,cellular,4,aug,611.0,1.0,,0,unknown,1
id_42829,60.0,admin.,married,secondary,no,205.0,no,no,telephone,1,jun,285.0,1.0,,0,unknown,1
id_15049,58.0,technician,married,secondary,no,257.0,no,no,cellular,6,jul,388.0,1.0,386.0,2,success,1
id_43411,30.0,blue-collar,married,secondary,no,1664.0,yes,no,cellular,20,apr,157.0,1.0,182.0,1,success,1
id_35651,39.0,blue-collar,married,primary,no,2130.0,yes,no,cellular,20,apr,1160.0,3.0,,0,unknown,1
id_24312,31.0,services,married,secondary,no,239.0,yes,no,cellular,17,apr,1356.0,2.0,147.0,1,other,1
id_35489,33.0,blue-collar,married,primary,no,3.0,no,no,unknown,3,jul,760.0,4.0,,0,unknown,1
id_20295,31.0,technician,single,tertiary,no,1671.0,no,no,cellular,30,apr,200.0,1.0,86.0,1,success,1
id_33204,54.0,retired,divorced,tertiary,no,-314.0,yes,no,cellular,21,aug,338.0,2.0,428.0,2,success,1
id_8771,31.0,management,divorced,tertiary,no,316.0,yes,yes,unknown,19,may,884.0,3.0,,0,unknown,1
id_5842,43.0,admin.,married,secondary,no,2275.0,no,no,telephone,10,nov,514.0,1.0,,0,unknown,1
id_487,31.0,management,single,tertiary,no,1859.0,yes,no,cellular,30,jan,1163.0,4.0,,0,unknown,1
id_14752,44.0,services,divorced,secondary,no,1.0,no,no,cellular,17,nov,416.0,1.0,150.0,3,success,1
id_21091,53.0,admin.,married,secondary,no,9328.0,no,no,cellular,13,oct,154.0,1.0,113.0,2,failure,1
id_39556,54.0,admin.,divorced,unknown,no,789.0,yes,no,cellular,8,may,1012.0,1.0,360.0,2,failure,1
id_4791,23.0,services,single,secondary,no,900.0,yes,no,unknown,26,may,748.0,2.0,,0,unknown,1
id_25569,27.0,technician,single,secondary,no,-2.0,no,no,cellular,13,aug,161.0,4.0,562.0,1,failure,1
id_27417,69.0,retired,single,tertiary,no,610.0,no,no,cellular,14,aug,556.0,1.0,,0,unknown,1
id_38995,58.0,management,married,tertiary,no,1857.0,no,no,cellular,29,jan,367.0,1.0,168.0,4,failure,1
id_42251,45.0,self-employed,divorced,tertiary,no,927.0,yes,no,cellular,1,apr,451.0,1.0,133.0,3,failure,1
id_4275,35.0,blue-collar,single,tertiary,no,17.0,no,no,unknown,17,jun,595.0,5.0,,0,unknown,1
id_40296,60.0,management,married,tertiary,no,-4.0,no,no,cellular,14,sep,342.0,2.0,,0,unknown,1
id_41229,22.0,blue-collar,married,secondary,no,-392.0,yes,yes,unknown,4,jun,1258.0,1.0,,0,unknown,1
id_15616,38.0,technician,single,tertiary,no,3314.0,yes,no,cellular,9,apr,803.0,2.0,,0,unknown,1
id_29247,29.0,management,single,tertiary,no,4531.0,no,no,cellular,14,jun,249.0,3.0,98.0,3,other,1
id_15096,46.0,technician,married,tertiary,no,3623.0,no,no,unknown,19,jun,2493.0,2.0,,0,unknown,1
id_14810,33.0,blue-collar,married,secondary,no,1614.0,yes,no,cellular,7,may,1038.0,2.0,,0,unknown,1
id_30294,55.0,management,married,unknown,no,560.0,no,no,cellular,28,jan,290.0,2.0,,0,unknown,1
id_1493,33.0,technician,married,secondary,no,176.0,no,no,cellular,4,aug,572.0,1.0,435.0,3,failure,1
id_31543,40.0,technician,married,secondary,no,257.0,yes,no,unknown,16,may,732.0,4.0,,0,unknown,1
id_44626,37.0,technician,married,tertiary,no,92.0,no,no,cellular,8,nov,270.0,2.0,186.0,4,success,1
id_25979,64.0,unknown,married,secondary,no,367.0,no,no,telephone,2,sep,186.0,1.0,182.0,7,failure,1
id_4374,34.0,admin.,married,secondary,no,305.0,no,no,cellular,18,mar,248.0,1.0,,0,unknown,1
id_2712,54.0,technician,married,secondary,no,6622.0,yes,no,telephone,4,nov,475.0,1.0,,0,unknown,1
id_41393,30.0,blue-collar,married,secondary,no,672.0,yes,no,unknown,18,jun,691.0,4.0,,0,unknown,1
id_15014,29.0,management,single,tertiary,no,3295.0,no,no,cellular,2,feb,833.0,2.0,,0,unknown,1
id_14517,40.0,management,married,tertiary,no,369.0,yes,no,cellular,4,aug,159.0,3.0,1.0,2,success,1
id_4904,36.0,technician,married,tertiary,no,8029.0,yes,no,cellular,14,aug,595.0,4.0,,0,unknown,1
id_26772,55.0,management,divorced,unknown,no,858.0,no,no,cellular,6,oct,462.0,1.0,40.0,5,success,1
id_38056,27.0,self-employed,married,tertiary,no,2669.0,no,no,cellular,5,aug,460.0,2.0,93.0,4,success,1
id_7495,32.0,technician,married,secondary,no,3270.0,no,no,cellular,12,feb,366.0,1.0,374.0,1,other,1
id_27927,34.0,technician,single,secondary,no,183.0,no,no,cellular,23,oct,278.0,1.0,52.0,4,failure,1
id_12056,,blue-collar,single,secondary,no,202.0,yes,no,unknown,28,may,662.0,1.0,,0,unknown,1
id_3728,29.0,blue-collar,single,secondary,no,11640.0,yes,no,cellular,7,may,1208.0,1.0,,0,unknown,1
id_24716,34.0,self-employed,single,tertiary,no,96.0,yes,no,cellular,5,may,972.0,2.0,,0,unknown,1
id_21824,31.0,services,,unknown,no,2294.0,no,no,cellular,27,jul,537.0,1.0,,0,unknown,1
id_9127,25.0,services,single,unknown,no,344.0,no,no,cellular,29,jul,293.0,4.0,,0,unknown,1
id_1067,,management,married,tertiary,no,-3.0,yes,no,cellular,5,may,793.0,2.0,,0,unknown,1
id_9888,39.0,self-employed,married,tertiary,no,2972.0,yes,no,cellular,17,jul,1013.0,1.0,,0,unknown,1
id_26857,45.0,unknown,married,unknown,no,273.0,no,no,cellular,6,aug,462.0,2.0,,0,unknown,1
id_2861,53.0,technician,married,secondary,no,151.0,no,,cellular,12,apr,216.0,1.0,,0,unknown,1
id_5914,39.0,unemployed,married,tertiary,no,2808.0,yes,no,cellular,3,nov,331.0,1.0,187.0,1,success,1
id_8019,25.0,management,single,tertiary,no,223.0,no,no,cellular,26,oct,327.0,1.0,120.0,3,success,1
id_1097,65.0,retired,married,tertiary,no,382.0,no,no,cellular,25,aug,467.0,1.0,,0,unknown,1
id_22280,25.0,entrepreneur,single,tertiary,no,103.0,no,no,cellular,30,apr,168.0,1.0,,0,unknown,1
id_27057,39.0,management,married,tertiary,no,683.0,no,no,cellular,11,aug,675.0,2.0,,0,unknown,1
id_7381,22.0,management,single,tertiary,no,6.0,yes,yes,cellular,16,apr,1026.0,1.0,,0,unknown,1
id_12749,58.0,retired,married,secondary,no,391.0,no,yes,cellular,26,jul,180.0,1.0,221.0,2,failure,1
id_24734,30.0,technician,married,secondary,no,-5.0,no,no,cellular,29,jan,737.0,3.0,,0,unknown,1
id_30306,32.0,management,single,tertiary,no,2190.0,yes,no,cellular,29,jul,216.0,1.0,174.0,13,other,1
id_28896,83.0,retired,married,primary,no,422.0,no,no,telephone,22,sep,791.0,1.0,92.0,2,success,1
id_31882,46.0,management,married,tertiary,no,626.0,no,no,cellular,9,sep,412.0,3.0,,0,unknown,1
id_26403,53.0,housemaid,married,primary,no,1167.0,no,no,telephone,17,nov,678.0,2.0,,0,unknown,1
id_28849,27.0,management,single,tertiary,no,266.0,no,no,cellular,16,apr,668.0,1.0,,0,unknown,1
id_25360,70.0,retired,married,secondary,no,2852.0,no,no,cellular,19,apr,199.0,2.0,185.0,3,failure,1
id_20735,37.0,services,married,secondary,no,321.0,no,no,cellular,3,dec,1814.0,3.0,182.0,3,other,1
id_16307,32.0,management,married,tertiary,no,2959.0,yes,yes,cellular,8,aug,748.0,3.0,,0,unknown,1
id_22604,28.0,student,single,tertiary,no,93.0,no,no,cellular,27,aug,396.0,1.0,,0,unknown,1
id_43494,60.0,retired,married,secondary,no,400.0,no,no,cellular,5,mar,295.0,2.0,196.0,2,failure,1
id_4983,37.0,services,single,tertiary,no,5260.0,no,no,cellular,4,jun,359.0,1.0,,0,unknown,1
id_43201,46.0,management,married,tertiary,no,4120.0,yes,yes,telephone,21,nov,1066.0,1.0,,0,unknown,1
id_6016,28.0,technician,single,secondary,yes,-2.0,no,yes,cellular,8,jul,726.0,1.0,,0,unknown,1
id_41216,40.0,technician,married,secondary,no,766.0,yes,no,cellular,14,jul,572.0,5.0,,0,unknown,1
id_18127,43.0,management,divorced,tertiary,no,457.0,no,no,cellular,10,mar,110.0,1.0,70.0,2,success,1
